,comm_id,parent_id
14742,10750074,10750060
14743,10750230,10750074
14744,10750258,10750230
14745,10750708,10750074
14746,10750408,10749806
14747,10750478,10750408
14748,10750510,10750478
14749,10750530,10750510
14750,10750542,10750530
14751,10750614,10750530
14752,10750574,10750478
14753,10759620,10750478
14754,10750976,10750408
14755,10750994,10750976
14756,10749992,10749744
14757,10750086,10749992
14758,10750252,10750086
14759,10749740,353210
14760,10749746,10749740
14761,10749768,353210
14762,10749866,10749768
14763,10750660,10749768
14764,10749802,353210
14765,10750134,10749802
14766,10750186,10750134
14767,10750622,10750186
14768,10750876,10750186
14769,10750884,10750186
14770,10749830,353210
14771,10749844,353210
14772,10749924,10749844
14773,10750178,10749924
14774,10750192,10750178
14775,11335050,10749844
14776,10749864,353210
14777,10750136,10749864
14778,10749890,353210
14779,10749930,10749890
14780,10749932,10749930
14781,10749938,10749932
14782,10750254,10749938
14783,10750668,10749890
14784,10750670,10750668
14785,10751028,10749890
14786,10751030,10751028
14787,10751034,10751028
14788,10749914,353210
14789,10750672,10749914
14790,10750694,10750672
14791,10751380,10750672
14792,10749950,353210
14793,10789910,10749950
14794,10749970,353210
14795,10750890,10749970
14796,10750110,10750032
14797,10750374,10750110
14798,10750238,10750032
14799,10750634,10750032
14800,10750144,353210
14801,10750892,10750144
14802,10750146,353210
14803,10750306,10750146
14804,11335148,10750146
14805,10750184,353210
14806,10750198,10750184
14807,10750680,10750198
14808,10750196,353210
14809,10750202,10750196
14810,18787911,10750202
14811,10750204,353210
14812,10750208,10750204
14813,10750244,353210
14814,10750262,353210
14815,10750334,10750262
14816,10750276,353210
14817,10750376,353210
14818,10750450,353210
14819,10750452,353210
14820,10750462,10750452
14821,10750534,10750462
14822,10750564,10750534
14823,10750596,10750564
14824,10750840,10750596
14825,10750854,10750840
14826,10750870,10750854
14827,10750916,10750870
14828,10750902,10750840
14829,10750918,10750902
14830,10752236,10750918
14831,10752494,10752236
14832,10751018,10750902
14833,10752152,10751018
14834,10750682,10750564
14835,10750842,10750682
14836,10750966,10750842
14837,10751328,10750842
14838,10751346,10751328
14839,10750454,353210
14840,10750972,10750454
14841,10750628,353210
14842,10750844,10750628
14843,10750632,353210
14844,10750856,353210
14845,10750914,353210
14846,10750946,353210
14847,10750956,10750946
14848,10750978,10750956
14849,10750986,10750978
14850,10751016,10750986
14851,10750962,353210
14852,10750964,10750962
14853,10751352,10750964
14854,10751356,10751352
14855,10751276,10750962
14856,10751174,353210
14857,10751450,353210
14858,10752496,353210
14859,10752938,10752496
14860,10753058,10752938
14861,10752498,353210
14862,10752500,10752498
14863,10752730,10752500
14864,10753014,10752730
14865,10752764,353210
14866,10752974,10752764
14867,10754864,353210
14868,10755976,353210
14869,10755980,10755976
14870,11352530,353210
14871,11353112,11352530
14872,11364838,353210
14873,11364852,11364838
14874,11364858,11364852
14875,11365216,11364852
14876,11365234,11365216
14877,19169381,353210
14878,10749600,347330
14879,10749664,10749600
14880,10749672,347330
14881,10749682,10749672
14882,10749692,10749682
14883,10749688,10749672
14884,10749708,10749672
14885,10750558,347330
14886,10751064,10750558
14887,10751072,10751064
14888,10751156,10750558
14889,10751206,347330
14890,10751272,10751206
14891,10751498,347330
14892,10751504,10751498
14893,10757516,353202
14894,10748640,353060
14895,10748704,10748640
14896,10748656,353060
14897,10748728,10748656
14898,10748776,353060
14899,10748890,10748776
14900,10748918,10748890
14901,10749348,10748918
14902,10748906,10748776
14903,10748928,10748906
14904,10748944,10748928
14905,10748980,10748928
14906,10749238,10748980
14907,10749522,10749238
14908,10749668,353060
14909,10749678,10749668
14910,10749680,10749678
14911,10749834,10749788
14912,10750268,10749834
14913,10751268,10750268
14914,10749826,353060
14915,10756216,353060
14916,10758552,10756216
14917,10758450,353060
14918,10758548,10758450
14919,10758626,10758548
14920,10760342,10758626
14921,10760664,10758626
14922,10746850,352812
14923,10746852,10746850
14924,10746884,10746852
14925,10746904,10746884
14926,10747006,10746904
14927,10747040,10747006
14928,10747070,10747040
14929,10747142,10747040
14930,10747212,10747142
14931,10747222,10747212
14932,10747760,10747222
14933,10747292,10747212
14934,10747770,10747292
14935,10748044,10747770
14936,10749822,10748044
14937,10758144,10749822
14938,10747172,10747040
14939,10747270,10747040
14940,10747300,10747270
14941,10747310,10747300
14942,10747316,10747310
14943,10747038,352812
14944,10747218,352812
14945,10747234,10747218
14946,10747250,10747218
14947,10743218,352614
14948,10744012,10743218
14949,10744340,10744012
14950,10744196,10743436
14951,10743700,352614
14952,10743726,352614
14953,10744006,10743726
14954,10744198,10744006
14955,10744344,352614
14956,10746878,352614
14957,10742686,352724
14958,10742954,10742686
14959,10743068,352724
14960,10744602,352804
14961,10744620,10744602
14962,10748210,352804
14963,10782644,352804
14964,10783610,10782644
14965,10737756,352508
14966,10745812,10737756
14967,10738208,352632
14968,10738220,10738208
14969,10738228,10738220
14970,10738232,10738228
14971,10738254,352632
14972,10738296,10738254
14973,10738358,10738254
14974,10739368,10738358
14975,10739422,10739368
14976,10739428,10739422
14977,10739436,10739428
14978,10740514,10739436
14979,10741720,10740514
14980,10741738,10741720
14981,10742262,10741738
14982,10742676,10742262
14983,10743274,10742262
14984,10742088,10741720
14985,10742274,10742088
14986,10743234,10742274
14987,10739426,10739368
14988,10741206,352632
14989,10741724,10741206
14990,10735716,352572
14991,10777734,352572
14992,18734525,352572
14993,10735106,352532
14994,10735144,352532
14995,10735246,10735144
14996,10735404,10735246
14997,10735440,10735404
14998,10735476,10735440
14999,10735724,10735476
15000,10735732,10735724
15001,10735738,10735732
15002,10735748,10735738
15003,10735750,10735748
15004,10735314,352532
15005,10735408,10735314
15006,10736020,10735408
15007,10735590,10735314
15008,10735628,10735590
15009,10735860,10735590
15010,10737242,10735860
15011,10736770,352532
15012,10737170,352532
15013,10737362,352532
15014,10748550,352532
15015,10752164,10748550
15016,10752220,10752164
15017,10752228,10752220
15018,10752244,10752228
15019,10752256,10752244
15020,10735084,352520
15021,10739690,352520
15022,10739700,10739690
15023,10735204,352256
15024,10736406,10735204
15025,10737154,10736406
15026,10734422,352436
15027,10734450,352436
15028,10744736,352436
15029,10752162,10744736
15030,10752190,10752162
15031,10752214,10752190
15032,10752210,352436
15033,10752240,10752210
15034,10752264,10752240
15035,10752276,10752264
15036,10730532,350806
15037,10731470,10730532
15038,10732222,10731470
15039,10730702,350806
15040,10731478,10730702
15041,10733022,10731478
15042,10732230,10731726
15043,10732304,10732230
15044,10732310,10732304
15045,10731800,350806
15046,10731804,10731800
15047,10731932,10731804
15048,10731938,10731800
15049,10732196,10731938
15050,10732318,10732196
15051,10732334,10732318
15052,10732342,10732334
15053,10732356,10732342
15054,10732372,10732356
15055,10732240,10731938
15056,10732324,10732240
15057,10745670,10731800
15058,10732582,350806
15059,10729628,352248
15060,10730442,352248
15061,10730656,10730442
15062,10730658,10730656
15063,10732002,10730656
15064,10732042,10732002
15065,10732352,10732042
15066,10732422,10732352
15067,10740416,10732422
15068,10740868,10740416
15069,10733126,10732002
15070,10733176,10733126
15071,10733358,10733176
15072,10735308,10733358
15073,10735574,10735308
15074,10735642,10735574
15075,10736278,10735642
15076,10736328,10736278
15077,10737298,10736278
15078,10738286,10737298
15079,10738780,10738286
15080,10740242,10738780
15081,10740288,10740242
15082,10732028,10730656
15083,10732062,10732028
15084,10733130,10732028
15085,10738708,10733130
15086,10740240,10738708
15087,10740290,10740240
15088,10741318,10740290
15089,10732024,10730442
15090,10730484,352248
15091,10732084,352248
15092,10738094,352248
15093,10727720,352138
15094,10727970,10727720
15095,10727754,352138
15096,10729116,10727754
15097,10729256,10727754
15098,10727996,352138
15099,10728160,352138
15100,10729520,352138
15101,10731550,352138
15102,10726762,352068
15103,10726784,10726762
15104,10727546,352068
15105,10727578,10727546
15106,10725776,352054
15107,10727414,10725776
15108,10727432,10727414
15109,10728340,10727414
15110,10728510,10728340
15111,10726224,352054
15112,10727386,10726224
15113,10730032,10727386
15114,10732542,10730032
15115,10732738,10732542
15116,10740472,10732738
15117,10726354,352054
15118,10727244,352054
15119,10727354,10727244
15120,10727454,10727354
15121,10728496,10727454
15122,10732508,352054
15123,10732548,352054
15124,10732550,352054
15125,10732552,10732550
15126,10726376,351224
15127,10726568,10726376
15128,10726642,351224
15129,10726646,351224
15130,10733370,351138
15131,10724856,351924
15132,10724866,10724856
15133,10724874,10724866
15134,10724896,10724874
15135,10724910,10724896
15136,10725640,10724910
15137,10724920,10724874
15138,10724930,10724920
15139,10725820,10724874
15140,10725940,10725820
15141,10725988,10725940
15142,10726166,10725988
15143,10726250,10726166
15144,10726698,10726166
15145,10727114,10726698
15146,10730562,10727114
15147,10733760,10730562
15148,10726364,10725940
15149,10724908,351924
15150,10724922,10724908
15151,10726034,10724922
15152,10724642,351948
15153,10725086,351948
15154,10723810,349338
15155,10723868,349338
15156,10726116,349338
15157,10726228,10726116
15158,10726256,10726228
15159,10726210,349338
15160,10726222,10726210
15161,10726212,349338
15162,10726226,10726212
15163,10723514,351922
15164,10723584,10723514
15165,10723628,10723514
15166,10723674,351922
15167,10723688,351922
15168,10723692,10723688
15169,10723690,351922
15170,10723696,351922
15171,10725514,10723696
15172,10726756,10725514
15173,10723832,351922
15174,10724016,10723832
15175,10724094,10724016
15176,10724122,10724094
15177,10724152,10724122
15178,10734812,10723832
15179,10724034,351922
15180,10724038,10724034
15181,10733194,10724038
15182,10724186,351922
15183,10724194,10724186
15184,10724210,351922
15185,10724324,10724210
15186,10724912,10724324
15187,10726750,10724912
15188,10724654,351922
15189,10721040,351638
15190,10721242,348756
15191,10721796,348756
15192,10721812,10721796
15193,10784220,10721812
15194,10719106,351732
15195,10719200,10719106
15196,10719406,10719200
15197,10719428,10719406
15198,10719490,10719406
15199,10719482,10719200
15200,10721382,10719482
15201,10721700,10721382
15202,10724478,10721700
15203,10725138,10724478
15204,10719492,10719106
15205,10720406,351732
15206,10719186,351724
15207,10719368,351724
15208,10719398,10719368
15209,10719426,351724
15210,10719612,10719426
15211,10720066,10719612
15212,10719500,351724
15213,10719516,10719500
15214,10719536,10719516
15215,10720072,351724
15216,10720158,10720072
15217,10724232,10720158
15218,10748078,351724
15219,10748668,10748078
15220,10718792,351692
15221,10719040,351692
15222,10720296,10719040
15223,10721354,10719040
15224,10719156,351692
15225,10719348,10719156
15226,10720062,351692
15227,10720750,10720062
15228,10721220,351692
15229,10727526,10721220
15230,10718712,350794
15231,10719044,10718712
15232,10719054,10719044
15233,10719068,10719054
15234,10719098,10719054
15235,10719132,10719098
15236,10719050,10718712
15237,10719110,10719050
15238,10719220,351654
15239,10719466,351654
15240,10719470,10719466
15241,10717036,351610
15242,10717514,10717036
15243,10718790,10717036
15244,10717094,351610
15245,10717374,351610
15246,10717432,351610
15247,10717796,10717432
15248,10717468,351610
15249,10717504,351610
15250,10717802,10717504
15251,10718868,10717802
15252,10717754,351610
15253,10717764,10717754
15254,10718092,10717764
15255,10717804,351610
15256,10717806,10717804
15257,10718220,10717806
15258,10718236,10718220
15259,10718208,351610
15260,10718238,10718208
15261,10718244,351610
15262,10718628,10718244
15263,10718718,10718628
15264,10718788,10718718
15265,10720176,10718788
15266,10718836,10718718
15267,10718752,10718628
15268,10718994,10718752
15269,10719228,10718994
15270,10718744,10718244
15271,10718498,351610
15272,10718824,351610
15273,10718962,10718824
15274,10719012,10718824
15275,10719224,351610
15276,10719740,10719224
15277,10789404,351610
15278,10716850,351596
15279,10716858,10716850
15280,10716864,10716858
15281,10716874,10716864
15282,10716890,10716874
15283,10716972,10716864
15284,10717456,10716864
15285,10717490,10717456
15286,10718452,10717490
15287,10718502,10718452
15288,10718174,10717456
15289,10718884,10717456
15290,10719234,10718884
15291,10719286,10719234
15292,10720000,10719234
15293,10716870,10716850
15294,10716882,351596
15295,10716888,10716882
15296,10716926,10716882
15297,10716936,10716926
15298,10716946,10716926
15299,10717026,10716926
15300,10717044,10717026
15301,10717082,10717044
15302,10719698,10717082
15303,10717108,10717044
15304,10717142,10717108
15305,10717266,10717142
15306,10717300,10717266
15307,10717310,10717266
15308,10717320,10717310
15309,10717360,10717320
15310,10717382,10717360
15311,10717422,10717382
15312,10717462,10717422
15313,10717476,10717462
15314,10717538,10717476
15315,10717588,10717538
15316,10717950,10717588
15317,10718010,10717950
15318,10718454,10717950
15319,10717642,10717538
15320,10717656,10717538
15321,10719296,10717476
15322,10719684,10719296
15323,10720220,10717320
15324,10717284,10717142
15325,10717454,10717284
15326,10717522,10717454
15327,10717526,10717522
15328,10717428,10717142
15329,10717438,10717428
15330,10718172,10717438
15331,10719696,10717142
15332,10719836,10719696
15333,10720538,10719836
15334,10721764,10720538
15335,10723762,10721764
15336,10720580,10719836
15337,10721766,10720580
15338,10723712,10721766
15339,10720600,10719836
15340,10721740,10720600
15341,10723714,10721740
15342,10733196,10721740
15343,10716928,351596
15344,10716942,10716928
15345,10717162,351596
15346,10717166,10717162
15347,10717180,10717166
15348,10717192,10717180
15349,10717500,10717180
15350,10717512,10717500
15351,10717614,10717512
15352,10718456,10717614
15353,10717890,351596
15354,10718110,10717890
15355,10717984,351596
15356,10718332,351596
15357,10718464,351596
15358,10718468,10718464
15359,10718822,10718468
15360,10718834,10718822
15361,10718574,10718464
15362,10718812,10718574
15363,10718832,10718812
15364,10718992,10718812
15365,10719568,351596
15366,10716960,351586
15367,10717212,351586
15368,10717326,351586
15369,10717998,351586
15370,10743472,351586
15371,10715738,351462
15372,10716600,10715738
15373,10716612,10716600
15374,10716628,10716612
15375,10716744,10716628
15376,10716786,10716744
15377,10716818,10716786
15378,10716842,10716818
15379,10716852,10716842
15380,10716878,10716852
15381,10716896,10716878
15382,10716920,10716896
15383,10716634,10715738
15384,10716684,10716634
15385,10716796,10716634
15386,10716834,10716796
15387,10716856,10716834
15388,10716430,351462
15389,10716604,10716430
15390,10716608,10716430
15391,10715996,350718
15392,10715156,351428
15393,10715166,10715156
15394,10715608,10715166
15395,10716112,10715608
15396,10715252,10715156
15397,10716018,10715252
15398,10716124,10715156
15399,10715186,351428
15400,10715200,10715186
15401,10715610,10715200
15402,10715188,351428
15403,10715678,351428
15404,10715712,351428
15405,10716016,10715712
15406,10716072,351428
15407,10716138,10716072
15408,10716386,351428
15409,18705885,351428
15410,10715108,343670
15411,10715382,351410
15412,10715482,10715382
15413,10719292,10715482
15414,10716402,351410
15415,10716420,10716402
15416,10716432,10716420
15417,10716444,10716432
15418,10716408,351410
15419,10716422,10716408
15420,10718618,10716408
15421,10713442,351356
15422,10713456,351356
15423,10713470,10713456
15424,10713464,351356
15425,10713556,351356
15426,10713558,10713556
15427,10713560,351356
15428,10713562,10713560
15429,10713626,10713560
15430,10713716,10713626
15431,10713756,10713716
15432,10713802,10713756
15433,10713812,10713802
15434,10713874,10713756
15435,10713892,10713874
15436,10713934,10713874
15437,10714014,10713934
15438,10714036,10714014
15439,10714362,10714036
15440,10714492,10714362
15441,10715010,10714492
15442,10714564,10714362
15443,10714778,10714036
15444,10714960,10714778
15445,10715074,10714778
15446,10714122,10713934
15447,10714366,10714122
15448,10714454,10714366
15449,10714570,10714454
15450,10715380,10713626
15451,10716546,10713560
15452,10713578,351356
15453,10713582,351356
15454,10713616,10713582
15455,10739160,10713616
15456,10739206,10739160
15457,10713618,351356
15458,10713720,10713618
15459,10713746,10713720
15460,10713750,10713746
15461,10713922,10713750
15462,10713948,10713922
15463,10714804,10713948
15464,10714810,10714804
15465,10714182,10713922
15466,10714190,10714182
15467,10714260,10714190
15468,10714266,10714190
15469,10714572,10714182
15470,10718542,10714572
15471,10722664,10714572
15472,10722866,10722664
15473,10724150,10722866
15474,10724206,10724150
15475,10718604,10714182
15476,10713834,10713618
15477,10714388,10713834
15478,10714566,10714388
15479,10714586,10714566
15480,10718608,10714566
15481,10714632,10714388
15482,10723958,10714388
15483,10713888,10713618
15484,10713670,351356
15485,10713748,10713670
15486,10713800,10713748
15487,10714068,10714048
15488,10724130,10714068
15489,10713706,351356
15490,10714546,351356
15491,10714580,10714546
15492,10714602,10714580
15493,10714826,351356
15494,10715078,10714826
15495,10718772,10714826
15496,10719260,10718772
15497,10719366,10719260
15498,10719414,10719366
15499,10714842,351356
15500,10715298,351356
15501,10715504,351356
15502,10711562,351190
15503,10715080,10711562
15504,10709854,349864
15505,10709948,10709854
15506,10710198,10709854
15507,10709966,349864
15508,10709974,349864
15509,10710130,349864
15510,10710202,10710130
15511,10710176,349864
15512,10710206,10710176
15513,10710190,349864
15514,10710216,10710190
15515,10710204,349864
15516,10710214,10710204
15517,10710284,10710204
15518,10710598,10710284
15519,10710596,349864
15520,10710690,10710596
15521,10710752,10710690
15522,10710696,10710596
15523,10710762,10710696
15524,10710654,349864
15525,10710692,10710654
15526,10710658,349864
15527,10710702,10710658
15528,10710742,10710702
15529,10710770,349864
15530,10710774,10710770
15531,10713810,349864
15532,10714052,10713810
15533,10718698,349864
15534,10722816,349864
15535,11350818,349864
15536,11352290,11350818
15537,10710012,351074
15538,10710016,10710012
15539,10710282,351074
15540,10710286,10710282
15541,10706176,351016
15542,10706932,10706176
15543,10706324,351016
15544,10706474,10706324
15545,10706916,10706324
15546,10706352,351016
15547,10706520,10706352
15548,10706404,351016
15549,10706938,10706404
15550,10708030,10706404
15551,10706686,351016
15552,10706854,10706686
15553,10708040,10706686
15554,10706690,351016
15555,10706898,10706690
15556,10706922,351016
15557,10706946,10706922
15558,10706964,351016
15559,10707160,351016
15560,10707988,10707160
15561,10707302,351016
15562,10707568,10707302
15563,10708846,10707568
15564,10709410,10708846
15565,10710362,10709410
15566,10708516,351016
15567,10709134,351016
15568,10709214,10709134
15569,10705916,350984
15570,10705960,10705916
15571,10705948,350984
15572,10706040,10705948
15573,10707172,10706040
15574,10707212,10706040
15575,10707270,10706040
15576,10706718,10705948
15577,10706900,350984
15578,10707180,350984
15579,10707208,10707180
15580,10707218,350984
15581,10707762,350984
15582,10711286,350984
15583,10711338,10711286
15584,10704450,350900
15585,10704554,350900
15586,10704558,10704554
15587,10705232,10704558
15588,10705478,350900
15589,10706890,10705478
15590,10704466,10704444
15591,10712826,10704444
15592,10704566,350896
15593,10704580,10704566
15594,10706764,350896
15595,10716816,350896
15596,10699724,350566
15597,10699912,350566
15598,10699966,350566
15599,10700234,350566
15600,10700236,10700234
15601,10700284,350566
15602,10700332,10700284
15603,10700340,10700332
15604,10700568,10700340
15605,10704304,10700568
15606,10701286,10700340
15607,10701994,10700340
15608,10702356,10701994
15609,10704292,10700340
15610,10704316,10700340
15611,10704318,10704316
15612,10700380,350566
15613,10700602,350566
15614,10700748,10700602
15615,10700838,350566
15616,10705342,10700838
15617,10700948,350566
15618,10704970,350566
15619,10699624,350624
15620,10699768,10699624
15621,10699928,10699768
15622,10700022,350624
15623,10700094,10700022
15624,10700338,10700094
15625,10700964,350624
15626,10702194,350624
15627,19188925,350624
15628,10699328,350614
15629,10699342,10699328
15630,10699370,10699328
15631,10699380,10699370
15632,10699402,10699370
15633,10699546,10699328
15634,10699856,10699546
15635,10699948,350614
15636,10700860,350614
15637,10698990,350440
15638,10699092,10698990
15639,10699620,10699092
15640,10699310,350440
15641,10699354,350440
15642,10699424,10699354
15643,10699502,10699424
15644,10719288,10699424
15645,10701228,350440
15646,10705716,350440
15647,10720182,350440
15648,10730212,350440
15649,10700552,350584
15650,10735494,350584
15651,10698534,350576
15652,10698586,350576
15653,10698600,350576
15654,10698916,10698600
15655,10699198,350576
15656,10698278,345442
15657,10699690,10698278
15658,10699854,10699690
15659,10699718,345442
15660,10695890,350414
15661,10696396,350414
15662,10696662,350414
15663,10722464,10696662
15664,10696688,350414
15665,10696900,350414
15666,10697042,10696900
15667,10697138,10696900
15668,10699246,350414
15669,19176347,350414
15670,10694022,350346
15671,10694124,10694022
15672,10710488,350346
15673,10693898,350222
15674,10694072,10693898
15675,10694552,10694072
15676,10693608,350328
15677,10691192,350136
15678,10691806,10691192
15679,10691838,10691192
15680,10692850,10691838
15681,10692752,10691192
15682,10692848,10692752
15683,10691246,350136
15684,10692658,10691246
15685,10692050,350136
15686,10692052,350136
15687,10692478,350136
15688,10692562,350136
15689,10693474,350136
15690,10693956,10693474
15691,10694276,10693956
15692,10690942,350192
15693,10694044,10690942
15694,10691284,350192
15695,10691932,10691284
15696,10692504,10691932
15697,10692672,10692504
15698,10693074,10692672
15699,10693162,10693074
15700,10693160,350192
15701,10694046,350192
15702,10690910,350206
15703,10690948,10690910
15704,10690916,350206
15705,10690962,10690916
15706,10691102,350206
15707,10689432,350120
15708,10689738,10689432
15709,10690180,350120
15710,10690532,10690180
15711,10693080,10690180
15712,10693164,10693080
15713,10690716,350120
15714,10690864,10690716
15715,10692154,350120
15716,10693070,10692154
15717,10693218,10693070
15718,10693862,10693218
15719,10694470,10693862
15720,10692922,350120
15721,10693622,10692922
15722,10688928,10688432
15723,10689540,10688432
15724,10689936,10688432
15725,10688604,350042
15726,10688746,10688604
15727,10688942,10688604
15728,10689118,350042
15729,10689192,350042
15730,10689412,350042
15731,10689498,350042
15732,10689518,10689498
15733,10692424,350042
15734,10687750,350002
15735,10687864,10687750
15736,10688010,10687864
15737,10688364,10688010
15738,10689208,10688364
15739,10689240,10689208
15740,10689248,10689240
15741,10689200,10688010
15742,10689206,10689200
15743,10687842,350002
15744,10687854,350002
15745,10689506,10687854
15746,10689556,10689506
15747,10687856,350002
15748,10688904,10688218
15749,10688716,350002
15750,10688922,10688716
15751,10689028,350002
15752,10689272,350002
15753,10689552,10689272
15754,10689582,10689552
15755,10689782,350002
15756,19418302,10689782
15757,10692306,350002
15758,10687400,349980
15759,10688076,349980
15760,10688078,349980
15761,10688080,349980
15762,10688684,10688080
15763,10688120,349980
15764,10688874,10688120
15765,10688578,349980
15766,10688628,10688578
15767,10688950,10688628
15768,10689142,10688578
15769,10688662,349980
15770,10689756,10689430
15771,10690316,10689756
15772,10690616,10690316
15773,10691368,10690616
15774,10687252,349934
15775,10688008,10687252
15776,10688082,10687252
15777,10688284,10688082
15778,10688308,10688284
15779,10688890,10688308
15780,10689070,10688308
15781,10689570,10689070
15782,10689592,10689570
15783,10686414,348224
15784,10686466,10686414
15785,10684596,349800
15786,10690800,10684596
15787,10684622,349800
15788,10688144,10684622
15789,19391912,10684622
15790,10684672,349800
15791,10684782,10684672
15792,10684676,349800
15793,10684726,10684676
15794,10685114,10684726
15795,10692258,10685114
15796,10685324,349800
15797,10685400,349800
15798,10685464,349800
15799,10685680,10685464
15800,10685624,349800
15801,10686186,10685624
15802,10686544,10686186
15803,10687124,10686544
15804,10686602,10685624
15805,10685702,349800
15806,10686190,10685702
15807,10687176,10686190
15808,10687932,10687176
15809,10688266,10687932
15810,10689158,10688266
15811,10689212,10689158
15812,10686188,349800
15813,10686672,10686188
15814,10687144,10686672
15815,10688378,10686188
15816,10687952,349800
15817,19391924,10687952
15818,10690086,349800
15819,10683522,349750
15820,10683534,10683522
15821,10683662,349750
15822,10683774,10683662
15823,10683792,10683774
15824,10683852,10683792
15825,10684012,10683662
15826,10684868,10684012
15827,10684878,10684868
15828,10684894,10684878
15829,10684992,10684894
15830,10685026,10684992
15831,10685046,10685026
15832,10685070,10685046
15833,10685084,10685070
15834,10685092,10685084
15835,10684890,10684868
15836,10685018,10684890
15837,10685042,10685018
15838,10685056,10685042
15839,10685068,10685056
15840,10685094,10685068
15841,10685102,10685094
15842,10685120,10685094
15843,10683666,349750
15844,10683738,10683666
15845,10683770,10683666
15846,10684014,10683770
15847,10684590,10683666
15848,10684594,10684590
15849,10684850,10684594
15850,10685126,10684850
15851,10683776,10683694
15852,10683866,10683798
15853,10683954,349750
15854,10683964,10683954
15855,10684056,10683964
15856,10684272,10684056
15857,10684354,10684056
15858,10684428,10684354
15859,10683970,10683954
15860,10684356,10683954
15861,10685436,10683954
15862,10684026,349750
15863,10684156,10684026
15864,10684228,10684156
15865,10684660,10684228
15866,10684682,10684660
15867,10685082,10684682
15868,10685108,10685082
15869,10685148,10685108
15870,10686650,10684228
15871,10686752,10686650
15872,10686776,10686752
15873,10686878,10686776
15874,10684374,10684026
15875,10684376,10684026
15876,10684262,349750
15877,10684324,10684262
15878,10684340,10684324
15879,10684418,10684340
15880,10684446,10684418
15881,10684584,10684340
15882,10684786,10684584
15883,10684380,10684262
15884,10684796,10684380
15885,10684848,10684796
15886,10684896,10684848
15887,10685150,10684796
15888,10685306,10685150
15889,10685314,10685306
15890,10685434,10685314
15891,10685440,10685434
15892,10685564,10685440
15893,10685444,10685434
15894,10683370,349730
15895,10683456,10683370
15896,10683542,10683370
15897,10684282,349730
15898,10684284,349730
15899,10678534,348670
15900,10678656,10678534
15901,10678664,10678656
15902,10678678,10678664
15903,10678702,10678678
15904,10679446,10678678
15905,10679906,10679446
15906,10680702,10679906
15907,10681954,10680702
15908,10681204,10678656
15909,10681950,10681204
15910,10683042,348670
15911,10677374,348110
15912,10677616,10677374
15913,10677626,10677616
15914,10677642,10677616
15915,10677950,10677374
15916,10678776,348110
15917,10678902,10678776
15918,10678936,10678776
15919,10679680,10678936
15920,10679014,10678776
15921,10678898,348110
15922,10679322,348110
15923,10679364,10679322
15924,10679516,10679322
15925,10679338,348110
15926,10679398,10679338
15927,10683480,348110
15928,10683486,10683480
15929,18574791,410193
15930,18574795,18574791
15931,18574793,410193
15932,18574797,18574793
15933,18574803,18574793
15934,18574799,410193
15935,18574801,18574799
15936,18574805,18574801
15937,18574807,18574805
15938,18574809,18574807
15939,18574811,18574809
15940,18574813,410193
15941,10676156,349372
15942,10678056,10676156
15943,10684564,10676156
15944,10684566,10676156
15945,10684568,10676156
15946,10684570,10676156
15947,10684572,10676156
15948,10684574,10676156
15949,10676190,349372
15950,10676194,349372
15951,10676240,349372
15952,10676336,349372
15953,10676372,10676336
15954,10678158,10676372
15955,10678058,10676336
15956,10684616,10678058
15957,10676340,349372
15958,10676572,10676340
15959,10677678,10676572
15960,10676348,349372
15961,10676400,10676348
15962,10676526,10676400
15963,10676652,10676400
15964,10684548,10676400
15965,10678162,10676348
15966,10676500,349372
15967,10676546,10676500
15968,10676510,349372
15969,10679366,10676510
15970,10679966,10679366
15971,10692198,10679966
15972,10676578,349372
15973,10682988,10676578
15974,10676584,349372
15975,10679082,10676584
15976,10684610,10679082
15977,10676664,349372
15978,10676736,349372
15979,10678186,10676736
15980,10680610,10678186
15981,10683282,10678186
15982,10676740,349372
15983,10677018,10676740
15984,10678188,10676740
15985,10677734,10677042
15986,10677168,349372
15987,10677286,10677168
15988,10677426,349372
15989,10678192,10677426
15990,10677620,349372
15991,10678194,10677620
15992,10684562,10677620
15993,10678264,349372
15994,10679376,10678264
15995,10679474,10679376
15996,10684552,349372
15997,10684554,349372
15998,10684556,349372
15999,10684558,349372
16000,10684560,349372
16001,10688696,349372
16002,10692200,349372
16003,10704804,10692200
16004,10692648,349372
16005,19609750,349372
16006,10685164,349216
16007,10692018,349216
16008,10672596,348808
16009,10672708,348808
16010,10673044,10672708
16011,10673422,10673044
16012,10673236,10672708
16013,10672940,348808
16014,10673072,10672940
16015,10673138,348808
16016,10680688,348808
16017,10671736,349172
16018,10671756,10671736
16019,10671876,349172
16020,10672558,10671876
16021,10672640,10672558
16022,10672742,10672640
16023,10676222,10672640
16024,10676208,349172
16025,10676212,10676208
16026,10676992,349172
16027,10677052,10676992
16028,10683162,10677052
16029,10683166,10683162
16030,10683362,10683166
16031,10679476,349172
16032,10679508,10679476
16033,10671118,349186
16034,10671170,10671118
16035,10671246,10671170
16036,10671234,10671118
16037,10671294,10671118
16038,10671798,10671118
16039,10671800,10671118
16040,10671802,10671118
16041,10672024,10671118
16042,10672028,10671118
16043,10673934,10671118
16044,10671398,349186
16045,10671542,349186
16046,10672088,349186
16047,10672298,349186
16048,10675918,349186
16049,10709698,349186
16050,10670758,348966
